,Title,ID,Release Date,Release Year,Release Month,Release Day,Poster Path,Genre 1,Genre 2,Genre 3,Genre 4,Genre 5,Genre 6,Genre 7
733,You Don't Know Jack,36950,4/14/2010,2010,4,14,/xl4x8aILt9v91TUOKXHIVDZwkXy.jpg,Drama,TV,,,,,
734,The Experiment,43549,7/15/2010,2010,7,15,/zy6hJYii2PJfMRoUBlULhfuLsgL.jpg,Thriller,Drama,,,,,
735,Death Bell,32272,8/6/2008,2008,8,6,/bsbA0UeJNmmhcBwTRRfcCH23fEt.jpg,Horror,Thriller,,,,,
736,Bad Teacher,52449,5/16/2011,2011,5,16,/zpIY4qUSX91J9XpPgr0hFrk1eKr.jpg,Comedy,,,,,,
737,Unknown,48138,2/16/2011,2011,2,16,/aXBQD515okXQZmYA89ntXMvSJSd.jpg,Action,Mystery,Thriller,,,,
738,30 Minutes or Less,62206,8/11/2011,2011,8,11,/gkCO4bf8kDxF4wsUOMzhYk3Pgz2.jpg,Action,Adventure,Comedy,,,,
739,The Sitter,57431,12/9/2011,2011,12,9,/rOVS11iGQsFKRPzjXQPfyTmwtDr.jpg,Comedy,,,,,,
740,Hall Pass,48988,2/25/2011,2011,2,25,/HqwUkeLOm6PUvcMntKvN0iSNR.jpg,Comedy,Romance,,,,,
741,A Very Harold & Kumar Christmas,55465,11/4/2011,2011,11,4,/hgrKTnY1UJIYJHDv5geHixHVGl3.jpg,Comedy,,,,,,
742,"I Love You, Man",16538,3/20/2009,2009,3,20,/ewGJfCkBkLV4naw1WKqO301bHh2.jpg,Comedy,Romance,,,,,
743,Terminator Salvation,534,5/20/2009,2009,5,20,/gw6JhlekZgtKUFlDTezq3j5JEPK.jpg,Action,Science Fiction,Thriller,,,,
744,17 Again,16996,3/11/2009,2009,3,11,/yEcfFXEWpuXcfsR9nKESVCFneqV.jpg,Comedy,,,,,,
745,Law Abiding Citizen,22803,10/15/2009,2009,10,15,/fcEXcip7v0O1ndV4VUdFqJSqbOg.jpg,Drama,Crime,Thriller,,,,
746,Invictus,22954,12/10/2009,2009,12,10,/cNUoXM8dtg5mRt90GLrAHBP9IGE.jpg,Drama,History,,,,,
747,Crank: High Voltage,15092,4/16/2009,2009,4,16,/tzTC4EEvF0OPL63frEiogxL2T8M.jpg,Action,Thriller,Crime,,,,
748,Julie & Julia,24803,8/6/2009,2009,8,6,/r1bFBBj3VMek0oEtgm9N51OqVjF.jpg,Romance,Drama,,,,,
749,Away We Go,19255,6/5/2009,2009,6,5,/wQcHjtUgrVqZM5J86L8fTCXsExS.jpg,Comedy,Drama,Romance,,,,
750,Halloween II,24150,8/28/2009,2009,8,28,/vSHPM4LQDpWdQrD5KZWK6wNqSOD.jpg,Horror,,,,,,
751,Land of the Lost,18162,6/5/2009,2009,6,5,/y1FBpV3qXT1yOUR2tRUWKtpo9Oy.jpg,Adventure,Comedy,Science Fiction,Family,,,
752,The International,4959,2/3/2009,2009,2,3,/kBrzK1vyu5n2ZpGfZQkeJU1CT6l.jpg,Action,Thriller,Drama,Crime,,,
753,The Messenger,28089,11/13/2009,2009,11,13,/6wgpwY18YvysKNAjd0ZmJfe2iUy.jpg,Drama,,,,,,
754,Brooklyn's Finest,26390,1/16/2009,2009,1,16,/9ZyJJpMsc3bF8gduDaxo0zo1gwK.jpg,Crime,Drama,Thriller,,,,
755,"I Love You, Beth Cooper",19840,7/10/2009,2009,7,10,/mUi6nEbo04DR1YwflbZX1RR7UwS.jpg,Comedy,Romance,,,,,
756,Notorious,14410,1/16/2009,2009,1,16,/62NsZPgueSiE8y7dqtU3FSLFwYw.jpg,Music,Drama,History,,,,
757,12 Rounds,17134,3/19/2009,2009,3,19,/bZG2L0S9TuuFPj2hiRQ5BmhWqdm.jpg,Action,Thriller,Crime,,,,
758,The Chronicles of Narnia: Prince Caspian,2454,5/15/2008,2008,5,15,/g2fnrbnvynLIMN8954yL8y6ZXsO.jpg,Adventure,Family,Fantasy,,,,
759,Be Kind Rewind,4953,1/20/2008,2008,1,20,/f0oX20YrQEiVPDH9InCQ1d3Cm66.jpg,Drama,Comedy,,,,,
760,The Mummy: Tomb of the Dragon Emperor,1735,7/1/2008,2008,7,1,/A3acM1lX5PNWQa6r5qeMAJOxbnT.jpg,Adventure,Action,Fantasy,,,,
761,Harold & Kumar Escape from Guantanamo Bay,13335,4/25/2008,2008,4,25,/pRo2wOKbJEfoLnTK1APcDtKfGzL.jpg,Comedy,Adventure,,,,,
762,Vantage Point,7461,2/1/2008,2008,2,1,/4mSh7NZiW36rUbpIgcKeGVcbSSx.jpg,Drama,Action,Thriller,Crime,,,
763,Ghost Town,12797,9/19/2008,2008,9,19,/hRYAPIVT1b33ldEyOYJUQUtqbyf.jpg,Comedy,Fantasy,Romance,,,,
764,Disaster Movie,13805,8/29/2008,2008,8,29,/3J8XKUfhJiNzwobUZVtizXYPe8b.jpg,Comedy,,,,,,
765,Drillbit Taylor,8457,2/4/2008,2008,2,4,/shqO696kFnM8Z4ODa3JglcjP97u.jpg,Comedy,,,,,,
766,Righteous Kill,13389,9/11/2008,2008,9,11,/riskU1joB032Dm1tPLPpDKzAbwi.jpg,Action,Crime,Drama,Thriller,,,
767,The Rocker,10186,8/20/2008,2008,8,20,/wzgFC7jOEMtf9D6CSdI7ckUMtwU.jpg,Comedy,Music,,,,,
768,Camp Rock,13655,6/20/2008,2008,6,20,/7IXMqZnwccogptThay3togKIFWw.jpg,Comedy,Drama,Music,TV,Family,Romance,
769,Pride and Glory,13150,9/9/2008,2008,9,9,/8VZ1ABbtXqwPcc06yXbf3gj3anG.jpg,Thriller,Crime,Drama,Mystery,,,
770,Meet Dave,11260,7/8/2008,2008,7,8,/3Qfav5aVRcZmq854olMjJ795JJ2.jpg,Comedy,Science Fiction,Adventure,Family,,,
771,Untraceable,8090,1/22/2008,2008,1,22,/ySUwDRDEn01lKIMPQorpFCMLWqE.jpg,Mystery,Thriller,,,,,
772,I Am So Proud of You,32534,1/1/2008,2008,1,1,/rLOR7LHwXrbD65PeXUHhT42Vf3.jpg,Animation,Drama,,,,,
773,College Road Trip,13493,3/7/2008,2008,3,7,/x5pw0xMuQkfs0pu5PkUeVL5gd6u.jpg,Comedy,Family,,,,,
774,Minutemen,22371,2/29/2008,2008,2,29,/2y00QZiT3XUGwIxQxY5WLvvd1Y6.jpg,TV,Comedy,Science Fiction,Family,Adventure,,
775,The Bourne Ultimatum,2503,8/3/2007,2007,8,3,/d4DuphCHCjVUyffExnK5nLbn39K.jpg,Action,Drama,Mystery,Thriller,,,
776,Live Free or Die Hard,1571,6/20/2007,2007,6,20,/smfNnLNbjNgpiOS7npW8mxF9A5Z.jpg,Action,Thriller,,,,,
777,Dan in Real Life,7211,10/26/2007,2007,10,26,/wJkkkG4ditqNzlua0oJzoaICGiz.jpg,Comedy,Romance,Drama,,,,
778,Alvin and the Chipmunks,6477,12/13/2007,2007,12,13,/fONOOf3RmWnCKFwSl9e0z61KlZs.jpg,Comedy,Family,Fantasy,Animation,,,
779,I Now Pronounce You Chuck & Larry,3563,7/12/2007,2007,7,12,/6wjJ9EnNw4cmTSZYgnao7RpI3X.jpg,Comedy,Romance,,,,,
780,Mr. Brooks,3432,6/1/2007,2007,6,1,/yO9pNxyAFGb1i8cutXsYlTF5RT7.jpg,Crime,Thriller,,,,,
781,Next,1738,4/24/2007,2007,4,24,/td5uOBW41ib1KGz3g1Kc33BdFyj.jpg,Action,Science Fiction,Thriller,,,,
782,Balls of Fury,9750,8/29/2007,2007,8,29,/obrDHxgyGcrbCpKbfsqOICeYy7S.jpg,Comedy,Crime,,,,,
783,Super High Me,14236,10/13/2007,2007,10,13,/1dejvHkcSYvVMMWhl59HLn1ShFQ.jpg,Comedy,Documentary,,,,,
784,88 Minutes,3489,2/14/2007,2007,2,14,/8rMiBz8kLMNmQyMbQXL9MPIlyw.jpg,Crime,Mystery,Thriller,,,,
785,The Great Debaters,14047,12/27/2007,2007,12,27,/nuF3DDlZzNb2qq0tEsYU0zpXf8K.jpg,Drama,,,,,,
786,The Bourne Supremacy,2502,7/23/2004,2004,7,23,/7IYGiDrquvX3q7e9PV6Pejs6b2g.jpg,Action,Drama,Thriller,,,,
787,Transformers: Revenge of the Fallen,8373,6/19/2009,2009,6,19,/pLBb0whOzVDtJvyD4DPeQyQNOqp.jpg,Science Fiction,Action,Adventure,,,,
788,How the Grinch Stole Christmas,8871,11/17/2000,2000,11,17,/1WZbbPApEivA421gCOluuzMMKCk.jpg,Family,Comedy,Fantasy,,,,
789,Inside Man,388,3/17/2006,2006,3,17,/mf4i9zZVXMmqWsEb9D0OAY7k3t.jpg,Crime,Drama,Thriller,,,,
790,Austin Powers in Goldmember,818,7/26/2002,2002,7,26,/c4Sus7BvVQM6i9M3Cr0U8Vw0L9f.jpg,Comedy,Crime,Science Fiction,,,,
791,Rocky Balboa,1246,12/20/2006,2006,12,20,/kriSNwerSbYIiAVYqEWH3QjD4IY.jpg,Drama,Action,,,,,
792,Freaky Friday,10330,8/5/2003,2003,8,5,/ipKcZ4Up7dp18XpsfYUc9NKZy3g.jpg,Comedy,Family,Romance,Fantasy,,,
793,Miss Congeniality,1493,12/22/2000,2000,12,22,/pat3vKaRlB70he4ghwTMydR4TvP.jpg,Comedy,Crime,Action,,,,
794,The Last King of Scotland,1523,1/12/2006,2006,1,12,/quckyadj0bYCzIXMDIi4lrwJfth.jpg,Drama,,,,,,
795,Holes,8326,4/18/2003,2003,4,18,/w3KHhv3Lb42lqdd95mAxYwM4AcF.jpg,Adventure,Family,Drama,Comedy,,,
796,The Road to El Dorado,10501,3/31/2000,2000,3,31,/ryXm7xp4aqQyda0FU2eMfHehPBg.jpg,Adventure,Animation,Comedy,Family,Action,,
797,She's the Man,9655,3/17/2006,2006,3,17,/6NIvKonJblEaR6jD1BA6bsY0fXV.jpg,Comedy,Drama,Family,Romance,,,
798,My Big Fat Greek Wedding,8346,2/22/2002,2002,2,22,/wSH8ZNE8sMbvJwetK5DC87bhqd2.jpg,Comedy,Drama,Romance,,,,
799,Final Destination 3,9286,2/9/2006,2006,2,9,/p7ARuNKUGPGvkBiDtIDvAzYzonX.jpg,Horror,Mystery,,,,,
800,Evolution,9397,6/8/2001,2001,6,8,/qCPaLtg78iDUY4VU3nGyX8n1osN.jpg,Comedy,Science Fiction,,,,,
801,Smokin' Aces,7516,12/9/2006,2006,12,9,/nrdnN8WqvyOt8Bnl3hgWcZD6ZyM.jpg,Action,Comedy,Crime,Thriller,,,
802,The Perfect Storm,2133,6/29/2000,2000,6,29,/vJPoxqgpfFNbGi0HyoNsjFeLCio.jpg,Action,Adventure,Drama,Thriller,,,
803,Shaolin Soccer,11770,7/12/2001,2001,7,12,/n8ScxRhL6AfPLiN60LumT2BYvP.jpg,Action,Comedy,,,,,
804,Little Nicky,9678,11/10/2000,2000,11,10,/AudA8gnTWSBWXBHSBHnr3HHUXXM.jpg,Comedy,Fantasy,Romance,Horror,,,
805,Rat Race,9896,8/17/2001,2001,8,17,/8ghNCfFbCJjcNSz2K5jOC3eO6ZD.jpg,Adventure,Comedy,,,,,
806,Flightplan,9315,9/22/2005,2005,9,22,/hlZ8tWZzMYWOwFmExSBohZHXcrf.jpg,Thriller,Drama,Mystery,,,,
807,Flushed Away,11619,10/22/2006,2006,10,22,/o4JlinGGDwxfmtvyUotZQdDdLA2.jpg,Adventure,Animation,Comedy,Family,,,
808,Year One,17610,6/18/2009,2009,6,18,/thbOE3y9cXqRIeGYSyPP0nYFGz5.jpg,Comedy,Adventure,,,,,
809,Scary Movie 4,4257,4/12/2006,2006,4,12,/4SMqo8Me8aCT4KAVLeG9pk8VYiN.jpg,Comedy,,,,,,
810,Fanboys,13532,2/6/2009,2009,2,6,/fitksX4J3xfBjT38YgDUXOlBkHk.jpg,Adventure,Comedy,,,,,
811,Harry Brown,25941,11/11/2009,2009,11,11,/zthprdjuK7vN4ABBGQXo8RF7qYB.jpg,Thriller,Crime,Drama,Action,,,
812,Accepted,9788,8/18/2006,2006,8,18,/kolf3wds5pWaxXZuhhWj7B2eFue.jpg,Comedy,,,,,,
813,The Scorpion King,9334,4/18/2002,2002,4,18,/aITIsX20tACn6jgtyDcCYpRT216.jpg,Action,Fantasy,Adventure,,,,
814,Baby Mama,8780,4/25/2008,2008,4,25,/caN4dYx3eV8k0pOrbZPesTEP50D.jpg,Comedy,,,,,,
815,Cats & Dogs,10992,7/4/2001,2001,7,4,/77dmCJelVTBPBwbTppiisQx0e82.jpg,Comedy,Family,,,,,
816,The Hot Chick,11852,12/13/2002,2002,12,13,/p2YrGRvSef7tKZCgfiwqPKSNFB7.jpg,Comedy,Fantasy,,,,,
817,The Little Mermaid,10144,11/17/1989,1989,11,17,/plcZXvI310FkbwIptvd6rqk63LP.jpg,Animation,Family,Fantasy,,,,
818,The Naked Gun: From the Files of Police Squad!,37136,12/2/1988,1988,12,2,/zT0mhZqZQJE1gSY5Eg9qcGP4NYo.jpg,Comedy,Crime,,,,,
819,Bill & Ted's Excellent Adventure,1648,2/17/1989,1989,2,17,/qcLGk8CkZW4rHK1kqD9Jdst5vd8.jpg,Adventure,Comedy,Science Fiction,,,,
820,A Fish Called Wanda,623,7/15/1988,1988,7,15,/hkSGFNVfEEUXFCxRZDITFHVhUlu.jpg,Comedy,Crime,,,,,
821,Little Shop of Horrors,10776,12/19/1986,1986,12,19,/iKkbN17OmFosaW6asCNZTTsyvpu.jpg,Horror,Comedy,,,,,
822,Coming to America,9602,6/29/1988,1988,6,29,/1bpVIDIT8YFH1HtZ8CDVX1LbriR.jpg,Comedy,Romance,,,,,
823,Scrooged,9647,11/22/1988,1988,11,22,/uO0znfB2ZzTXA1IS7jkrjNbpkYK.jpg,Fantasy,Comedy,Drama,,,,
824,The Fox and the Hound,10948,7/10/1981,1981,7,10,/1382VHxqZDXu2t8i46zf4fP71JG.jpg,Adventure,Animation,Drama,Family,,,
825,Lethal Weapon 2,942,7/7/1989,1989,7,7,/4fAIXbbEe1YpcJYuOBEFTa0JiGP.jpg,Action,Adventure,Comedy,Crime,Thriller,,
826,Doc Hollywood,11821,8/2/1991,1991,8,2,/dU6go0qc4v423g2eoo63Mvml8JX.jpg,Comedy,Romance,,,,,
827,Crocodile Dundee,9671,9/26/1986,1986,9,26,/pduPduL1ub5kok3lPYT15ryC9L6.jpg,Adventure,Comedy,,,,,
828,The Blob,9599,8/5/1988,1988,8,5,/zXXDmz5cPuSo9LveCNjZ1j16szC.jpg,Horror,Science Fiction,,,,,
829,The Karate Kid Part II,8856,6/18/1986,1986,6,18,/7Lut6dOvB8wPRuHhHpJ3S3zXder.jpg,Adventure,Drama,Action,Romance,Family,,
830,Cocoon,10328,6/21/1985,1985,6,21,/wqNNm36j3nkucAucHEGAW5pNZcd.jpg,Comedy,Drama,Science Fiction,,,,
831,The Brave Little Toaster,19933,7/9/1987,1987,7,9,/ux31YN45YAc4AyovQqYwoGTulvU.jpg,Fantasy,Adventure,Animation,Comedy,Family,Music,
832,The Muppets Take Manhattan,11899,6/27/1984,1984,6,27,/lxOQEr3wOrDEy0VINfSoEZlIYEO.jpg,Romance,Comedy,Family,,,,
833,Police Academy 3: Back in Training,12118,3/20/1986,1986,3,20,/pBxGgWSR0CMaCVMA2kQS5MWU1z3.jpg,Comedy,Crime,,,,,
834,Back to School,15596,6/13/1986,1986,6,13,/dACkRWYFHlu2lWnmAhTrvAjkqei.jpg,Comedy,,,,,,
835,Mickey's Christmas Carol,14813,10/19/1983,1983,10,19,/6QH10DqZ0feBW2phvrtoLqT1s0k.jpg,Family,Animation,,,,,
836,Mr. Nanny,19371,4/2/1993,1993,4,2,/gSRSvh9kSEgCOsPR7yrH0ueh4lC.jpg,Family,Comedy,,,,,
837,The Truman Show,37165,6/4/1998,1998,6,4,/dOmxN9xhLITi43j2xGFEcsgv7QM.jpg,Comedy,Drama,,,,,
838,Titanic,597,11/18/1997,1997,11,18,/9xjZS2rlVxm8SFx8kPC3aIGCOYQ.jpg,Drama,Romance,,,,,
839,Groundhog Day,137,2/11/1993,1993,2,11,/gCgt1WARPZaXnq523ySQEUKinCs.jpg,Romance,Fantasy,Drama,Comedy,,,
840,Aladdin,812,11/25/1992,1992,11,25,/eLFfl7vS8dkeG1hKp5mwbm37V83.jpg,Animation,Family,Adventure,Fantasy,Romance,,
841,10 Things I Hate About You,4951,3/30/1999,1999,3,30,/ujERk3aKABXU3NDXOAxEQYTHe9A.jpg,Comedy,Romance,Drama,,,,
842,Armageddon,95,7/1/1998,1998,7,1,/qcF8qt8toajvQllOMVRCUqZCxjV.jpg,Action,Thriller,Science Fiction,Adventure,,,
843,Mrs. Doubtfire,788,11/24/1993,1993,11,24,/szvidvi0Fo4j2gmMtk1sNe1rkzw.jpg,Comedy,Drama,Family,,,,
844,Pocahontas,10530,6/14/1995,1995,6,14,/kZ1ft0QZ4e3zDUPMBftEkwI9ftd.jpg,Adventure,Animation,Family,Romance,,,
845,Mars Attacks!,75,12/12/1996,1996,12,12,/hll4O5vSAfnZDb6JbnP06GPtz7b.jpg,Comedy,Fantasy,Science Fiction,,,,
846,The Hunchback of Notre Dame,10545,6/21/1996,1996,6,21,/7k0fr2xLCTChjN8MnGNThTP9uEB.jpg,Drama,Animation,Family,,,,
847,Matilda,10830,8/2/1996,1996,8,2,/wnLbqoGRGdnPNjMV6rY75wgRamd.jpg,Comedy,Family,Fantasy,,,,
848,Twister,664,5/10/1996,1996,5,10,/ba6Bg9mxphS24tpSe98vZccEe3S.jpg,Action,Adventure,Drama,,,,
849,Batman Returns,364,6/19/1992,1992,6,19,/jKBjeXM7iBBV9UkUcOXx3m7FSHY.jpg,Action,Fantasy,,,,,
850,Big Daddy,9032,6/25/1999,1999,6,25,/m0KrgL5uGJRGyGG7LBkyKrqxB8q.jpg,Comedy,Drama,,,,,
851,You've Got Mail,9489,2/26/1998,1998,2,26,/e2uVtH6TpMfUl7WeOM70ezkcjsU.jpg,Comedy,Romance,,,,,
852,Jingle All the Way,9279,11/21/1996,1996,11,21,/bdxrZBGtWaLYkjMmwaSIiTwpSnS.jpg,Comedy,Family,Adventure,,,,
853,Barney's Great Adventure,17644,1/1/1998,1998,1,1,/tSadXiI88soRyS4mcSr7PsKWaqN.jpg,Family,,,,,,
854,Smart House,35215,6/26/1999,1999,6,26,/wnFxy9bhTS5xNOG4tfxk5oLEqVC.jpg,TV,Drama,Family,Science Fiction,Fantasy,,
855,Kazaam,11511,7/17/1996,1996,7,17,/k6kXq27UVxf7zGCWSvygYYIp9eP.jpg,Fantasy,Comedy,Family,,,,
856,Spice World,6116,12/18/1997,1997,12,18,/yWK6Wz8kHPlBcWW9BzZm2Dm0cOl.jpg,Adventure,Fantasy,Drama,Comedy,Music,,
857,Osmosis Jones,12610,8/7/2001,2001,8,7,/foZpSG88IQUCEBJE3unc5QzO6bQ.jpg,Action,Adventure,Animation,Comedy,Family,,
858,The Parent Trap,9820,7/28/1998,1998,7,28,/a3XOGrrAjl1wwiumtACWBufg6AL.jpg,Comedy,Family,,,,,
859,Fred Claus,5375,11/3/2007,2007,11,3,/2xAXyHW08uDfthA2mhtXVH4ZRGN.jpg,Action,Comedy,Drama,,,,
860,"Run, Fatboy, Run",7942,9/6/2007,2007,9,6,/6F3jvY97LrqoazB6OEOUXKZLdrj.jpg,Comedy,Romance,,,,,
861,The Texas Chain Saw Massacre,30497,10/1/1974,1974,10,1,/9s8uSm5K1W0vhGPHv2icM6SFib8.jpg,Horror,,,,,,
862,The Aristocats,10112,12/23/1970,1970,12,23,/1BVOSmQUhphMgnTxnXyfQ9tL1Sc.jpg,Animation,Comedy,Family,Adventure,,,
863,The Rescuers,11319,6/22/1977,1977,6,22,/gCJuDViPCEuHVmoZUvhOj1jyqfV.jpg,Fantasy,Family,Animation,Adventure,,,
864,Three Days of the Condor,11963,9/24/1975,1975,9,24,/zinwtZqdb7gnc4zMu8dfkK1fMN3.jpg,Thriller,,,,,,
865,The Patriot,2024,6/28/2000,2000,6,28,/fWZd815QxUCUcrWQZwUkAp9ljG.jpg,Drama,History,War,Action,,,
866,The Many Adventures of Winnie the Pooh,250480,3/11/1977,1977,3,11,/2xwaFVLv5geVrFd81eUttv7OutF.jpg,Animation,Family,,,,,
867,Pete's Dragon,11114,11/3/1977,1977,11,3,/noShGNQKAgMqNanJL5EiZlf6LCp.jpg,Fantasy,Animation,Comedy,Family,,,
868,The Jungle Book,9325,10/18/1967,1967,10,18,/xzpNa3RjKHfIijeqVuL72IgBvwy.jpg,Family,Animation,Adventure,,,,
869,Mary Poppins,433,8/27/1964,1964,8,27,/ei8hhYCMfURfPOXKBnyl61be2iV.jpg,Comedy,Family,Fantasy,,,,
870,The Family,112205,9/13/2013,2013,9,13,/if33bjaDxjWS5kSo2NtENQ17BoW.jpg,Crime,Comedy,Action,,,,
871,Parental Guidance,88042,12/25/2012,2012,12,25,/yv9rgYbe1AyOuLoOO5EEbXJaVMr.jpg,Comedy,,,,,,
872,Mike's New Car,13931,5/24/2002,2002,5,24,/Y1dn19yEAFMBc3N6W0jBnANtFr.jpg,Animation,Family,,,,,
873,Romeo + Juliet,454,11/1/1996,1996,11,1,/uOzwxrjRANIbZ5bhPNHAo0Aetyg.jpg,Drama,Romance,,,,,
874,Air Force One,9772,7/25/1997,1997,7,25,/evO1iENjLpUnbwjnt5XK85jRYob.jpg,Action,Thriller,,,,,
875,The 39 Steps,260,6/6/1935,1935,6,6,/paI9Tmqm2cZG6xy4Tnjw3Ydjuw5.jpg,Mystery,Thriller,,,,,
876,The Devil's Own,4477,3/12/1997,1997,3,12,/7XIxdjhaoDIiv7slEiOhBEzMtqu.jpg,Crime,Thriller,Drama,,,,
877,Home Alone 4,12536,11/3/2002,2002,11,3,/lL2Ri3PHs9V1ot3V8ZUvrtFgj9h.jpg,Comedy,Family,,,,,
878,Home Alone 3,9714,12/12/1997,1997,12,12,/6uOadrCfle0n2LOOxHbgWEdnrm2.jpg,Comedy,Family,,,,,
879,The Kid,4244,7/7/2000,2000,7,7,/jNfL8De5IDVIuUYsrNnmPxCQkz8.jpg,Fantasy,Comedy,Family,,,,
880,Beethoven,11806,4/3/1992,1992,4,3,/mVb3r5ZOeopEbCbx6kuIAjUz20F.jpg,Comedy,Family,,,,,
881,Big Fat Liar,11870,2/8/2002,2002,2,8,/k1MkctTLNWthU2AUlX4qOCNBlPc.jpg,Family,Comedy,Adventure,,,,
882,Stuart Little 2,10996,7/19/2002,2002,7,19,/hjfeMLWqJY44mqqJKZSa6jx4Y1j.jpg,Family,Adventure,Animation,Comedy,,,
883,Promised Land,133694,9/23/2012,2012,9,23,/ziVOzoGfmHD5F90LyeCkBnwuTkP.jpg,Drama,,,,,,
884,Asterix & Obelix: Mission Cleopatra,2899,1/30/2002,2002,1,30,/sDrF8Z2GaRQjYzDuusEABohmMir.jpg,Family,Fantasy,Comedy,Adventure,,,
885,Bringing Down the House,10678,3/7/2003,2003,3,7,/eFWjjHtUBA94jwZPU4n8wbQIMis.jpg,Comedy,,,,,,
886,Father of the Bride,11846,12/20/1991,1991,12,20,/g6OTK7l6EX2JP5r00O5fG6BZJlh.jpg,Comedy,Romance,,,,,
887,Fantasia 2000,49948,12/17/1999,1999,12,17,/6JszBEg8OEbkMzpY5IPTMVzxmYZ.jpg,Animation,Family,Music,,,,
888,The Prince of Egypt,9837,12/16/1998,1998,12,16,/2xUjYwL6Ol7TLJPPKs7sYW5PWLX.jpg,Adventure,Animation,Drama,Family,,,
889,Babe,9598,7/18/1995,1995,7,18,/zKuQMtnbVTz9DsOnOJmlW71v4qH.jpg,Fantasy,Drama,Comedy,Family,,,
890,Pinocchio,10895,2/23/1940,1940,2,23,/1nCzeRj75ygXIG8r63TbkfeqM9x.jpg,Animation,Family,,,,,
891,Dumbo,11360,10/22/1941,1941,10,22,/hKDdllslMtsU9JixAv5HR9biXlp.jpg,Animation,Family,,,,,
892,Johnny Tsunami,24020,7/24/1999,1999,7,24,/d2jnJHWVJc8D5ms1xhJ2yRkyV3U.jpg,TV,Family,Drama,,,,
893,Air Bud,20737,8/1/1997,1997,8,1,/kDfzh6QdX2tseTwwyB7lp2RP7iE.jpg,Comedy,Family,Drama,,,,
894,Air Bud: Seventh Inning Fetch,21518,6/18/2002,2002,6,18,/zLsy4zylPWwcwEn0WPqBzNIJ1jj.jpg,Comedy,Drama,Family,,,,
895,Treasure Planet,9016,11/26/2002,2002,11,26,/zMKatZ0c0NCoKzfizaCzVUcbKMf.jpg,Adventure,Animation,Family,Fantasy,Science Fiction,,
896,Anomalisa,291270,12/30/2015,2015,12,30,/4DJ1zNr4Y6q7zQ27goEYla46VdO.jpg,Animation,Comedy,Drama,Romance,,,
897,Spotlight,314365,11/6/2015,2015,11,6,/gWkgMnIsd8Od7iyhEEKL5G4Qq6J.jpg,Drama,Thriller,History,,,,
898,The Whole Truth,331583,3/25/2016,2016,3,25,/iL3Bx4YOqYdAMlx4czLyygA09MC.jpg,Drama,Thriller,,,,,
899,Grosse Pointe Blank,9434,4/11/1997,1997,4,11,/7lQ0MSNQqBTYpXTTZL82u1n95Z3.jpg,Action,Comedy,Thriller,Romance,,,
900,The Witch,310131,1/27/2015,2015,1,27,/o384OC1tCV8nCnozkM6y4MiSqsw.jpg,Horror,Drama,Mystery,History,,,
901,John Wick,245891,10/22/2014,2014,10,22,/fZPSd91yGE9fCcCe6OoQr6E3Bev.jpg,Action,Thriller,,,,,
902,Tomorrowland,158852,5/19/2015,2015,5,19,/iHh0nVGVODAFduF6Q6njdSSCEfX.jpg,Adventure,Family,Mystery,Science Fiction,,,
903,Rogue One: A Star Wars Story,330459,12/14/2016,2016,12,14,/5jX3p0apUG5bkMHtnKZch0xpkBS.jpg,Action,Adventure,Science Fiction,,,,
904,Other People,371449,9/9/2016,2016,9,9,/aC7VqBeovG1yPUtlOhUfXofKBkZ.jpg,Drama,Comedy,,,,,
905,Snowden,302401,9/15/2016,2016,9,15,/yfK7zxNL63VWfluFuoUaJj5PdNw.jpg,Drama,History,Crime,Thriller,,,
906,Where to Invade Next,352208,12/23/2015,2015,12,23,/58gW2Uty2cAsgBgwC58vT2Z9SVt.jpg,Documentary,,,,,,
907,Mean Streets,203,10/2/1973,1973,10,2,/jJamsu1mbvwORTw6uha3zjbsMEy.jpg,Drama,Crime,,,,,
908,Arrival,329865,11/10/2016,2016,11,10,/x2FJsf1ElAgr63Y3PNPtJrcmpoe.jpg,Drama,Science Fiction,Mystery,,,,
909,Moonlight,376867,10/21/2016,2016,10,21,/93NN95a71MsQ4tR2zSLv8BNK2qh.jpg,Drama,,,,,,
910,The Evil Dead,764,9/10/1981,1981,9,10,/uYxQ6xhP3WjqPZtxyAOnZQWnZqn.jpg,Horror,,,,,,
911,Cowboy Bebop: The Movie,11299,9/1/2001,2001,9,1,/7i9sIU6ASTw2zwvvNuM0FJzmpKs.jpg,Action,Animation,Science Fiction,,,,
912,Cape Fear,1598,11/15/1991,1991,11,15,/meJZAAuVcjic2ipvbOPz5UlE4P9.jpg,Thriller,Crime,,,,,
913,Doctor Strange,284052,10/25/2016,2016,10,25,/xf8PbyQcR5ucXErmZNzdKR0s8ya.jpg,Action,Adventure,Fantasy,Science Fiction,,,
914,Akira,149,7/16/1988,1988,7,16,/5KlRFKKSbyCiyYpZSS3A6G5bW0K.jpg,Animation,Science Fiction,Action,,,,
915,Hell or High Water,338766,8/12/2016,2016,8,12,/ljRRxqy2aXIkIBXLmOVifcOR021.jpg,Western,Crime,,,,,
916,Lone Survivor,193756,12/24/2013,2013,12,24,/zaBIrloyhGK7iNTZMb3f9SARsl8.jpg,Action,Drama,War,History,,,
917,Passengers,274870,12/21/2016,2016,12,21,/8NT7Tnq9s0Z4CRbz3WQR15wHCiQ.jpg,Drama,Romance,Science Fiction,,,,
